0.00143782 -0.03
0.000829729 -0.028
0.000196894 -0.026
-0.000447437 -0.024
-0.00109063 -0.022
-0.00172066 -0.02
-0.00232613 -0.018
-0.00289624 -0.016
-0.00342082 -0.014
-0.00389031 -0.012
-0.00429577 -0.01
-0.00462887 -0.008
-0.0048819 -0.006
-0.00504776 -0.004
-0.00511996 -0.002
-0.00509266 -1.86265e-09
-0.00496059 0.002
-0.00471913 0.004
-0.00436426 0.006
-0.00389256 0.008
-0.00330126 0.01
-0.00258819 0.012
-0.00175178 0.014
-0.000791101 0.016
0.000294174 0.018
0.00150375 0.02
0.00283672 0.022
0.00429157 0.024
0.00586615 0.026
0.00755772 0.028
0.0093629 0.03
